snapshot_date,product_id,store_id,supplier_id,qty_on_hand,qty_on_order,reorder_level,unit_cost
2024-12-17,20232,144,33,3,31,60,183.95
2025-10-07,20274,138,29,310,46,69,119.93
2025-07-05,20534,126,37,151,65,58,105.64
2025-01-29,20490,108,21,309,30,48,84.7
2025-01-02,20471,134,18,348,40,57,175.65
2025-10-01,20154,118,24,497,26,24,28.2
2025-03-07,20535,141,34,416,28,59,24.8
2024-05-02,20378,149,37,54,38,29,16.52
2024-10-31,20384,112,19,11,65,38,71.92
2024-04-23,20084,149,24,288,62,90,47.41
2024-09-24,20004,149,2,209,54,41,233.09
2025-06-17,20187,139,48,461,49,24,195.87
2024-11-24,20081,149,26,132,54,47,32.27
2026-01-18,20582,144,3,362,61,49,66.34
2024-07-06,20205,102,20,114,16,39,149.97
2025-05-07,20287,106,10,406,47,56,14.06
2025-04-19,20146,100,14,31,48,29,242.69
2025-11-26,20297,123,47,126,61,76,48.66
2024-06-18,20170,109,38,432,80,90,225.6
2025-01-15,20469,114,22,321,39,20,92.31
2025-04-09,20364,142,4,194,98,56,146.62
2024-12-20,20551,144,34,459,75,39,40.91
2024-10-15,20534,122,8,415,4,26,177.48
2025-08-09,20051,130,22,101,75,74,142.59
2024-10-05,20299,127,5,359,73,68,154.06
2024-10-28,20538,140,24,162,89,64,173.15
2024-03-23,20447,107,32,272,91,28,230.76
2025-07-02,20202,106,21,95,17,23,127.03
2024-08-11,20195,103,25,57,93,21,138.38
2026-02-01,20286,107,5,462,73,87,155.42
2024-06-17,20344,113,28,168,50,63,232.86
2025-10-23,20149,133,6,375,6,93,161.09
2026-02-26,20073,111,19,204,7,100,42.86
2024-08-23,20102,122,20,465,76,62,43.71
2025-06-08,20365,112,26,99,48,67,26.03
2025-10-22,20447,111,34,367,33,47,223.54
2026-02-24,20255,121,20,132,5,84,131.51
2026-01-25,20145,101,49,400,66,40,182.07
2024-06-01,20075,105,4,362,8,43,65.25
2024-06-11,20311,117,3,101,65,35,162.7
2025-07-13,20013,135,1,274,36,99,216.48
2025-02-24,20333,134,38,440,23,85,201.08
2025-11-27,20593,115,31,121,47,62,200.4
2025-06-17,20234,102,39,119,54,80,188.01
2024-04-17,20406,149,39,166,6,47,20.7
2025-04-30,20333,142,25,140,90,68,70.63
2024-04-16,20019,128,16,189,29,53,195.21
2024-12-15,20564,146,46,184,16,43,96.71
2025-04-08,20199,144,48,9,14,33,180.7
2025-10-12,20103,132,15,393,53,61,212.07
2024-11-03,20177,126,30,429,92,62,128.53
2025-12-12,20227,146,13,221,23,56,189.25
2024-09-04,20558,112,8,407,62,57,240.93
2024-05-04,20215,143,45,326,9,47,47.59
2025-06-09,20378,137,9,489,53,100,134.4
2024-11-24,20091,142,38,399,36,44,199.41
2024-09-30,20297,143,35,390,82,35,32.03
2024-05-24,20518,126,43,45,91,47,131.54
2025-04-29,20397,122,45,180,55,25,142.42
2024-09-19,20107,117,40,264,66,66,38.87
2025-10-19,20094,139,33,72,5,34,150.16
2025-02-21,20373,144,3,277,22,62,233.69
2024-08-11,20026,105,22,72,8,41,236.35
2025-03-29,20373,144,31,480,66,74,175.25
2025-01-07,20097,147,47,427,55,95,85.17
2025-04-19,20321,107,13,490,70,44,28.32
2024-09-07,20407,125,47,56,61,28,165.42
2025-06-30,20537,103,43,315,3,58,78.42
2025-09-08,20534,145,4,305,9,69,148.14
2025-11-02,20344,114,2,258,80,82,115.03
2024-10-13,20510,130,14,408,23,94,74.7
2026-02-10,20074,145,29,231,46,78,224.07
2025-08-14,20414,136,26,35,81,58,156.36
2025-11-12,20408,102,9,138,34,100,132.6
2024-12-25,20452,135,12,135,58,31,124.43
2024-05-28,20186,125,48,246,23,58,35.84
2024-08-14,20226,142,3,101,62,41,133.88
2026-02-15,20589,116,39,206,1,79,113.17
2024-11-18,20064,128,22,248,37,26,48.9
2026-01-26,20289,142,21,84,48,90,19.1
2025-12-11,20144,118,13,95,69,86,242.11
2025-02-18,20461,146,18,183,43,100,18.18
2025-10-12,20414,104,25,477,94,33,59.51
2024-08-16,20383,110,45,401,35,81,169.92
2024-12-29,20169,126,39,41,83,27,209.35
2024-12-12,20163,119,15,93,10,58,216.9
2025-12-02,20112,133,47,332,37,49,144.66
2025-12-26,20129,128,43,289,5,27,248.44
2025-05-06,20497,114,9,265,30,80,25.74
2024-05-03,20016,118,48,337,93,97,151.7
2024-04-19,20395,128,45,362,4,56,49.08
2024-04-08,20510,133,25,338,4,75,229.11
2024-11-06,20403,144,5,358,81,78,132.01
2025-02-25,20570,148,2,337,91,59,182.74
2024-07-12,20276,136,31,487,97,24,185.08
2024-05-31,20353,103,23,225,1,38,57.33
2025-07-08,20274,116,27,461,52,71,75.58
2024-10-21,20073,130,49,213,0,26,33.82
2025-07-14,20166,143,12,15,38,72,111.87
2025-07-21,20581,109,22,87,20,69,125.11
2024-11-30,20521,117,36,490,47,27,186.68
2025-09-27,20094,126,25,376,79,20,131.08
2026-01-22,20278,128,24,326,70,37,14.11
2026-02-11,20295,103,6,60,24,40,153.04
2026-02-12,20084,136,16,165,34,64,114.87
2025-05-22,20216,113,28,115,8,37,34.31
2025-01-03,20395,131,13,120,53,58,147.59
2024-10-22,20048,125,6,69,52,81,239.38
2024-06-19,20490,133,15,184,71,41,15.54
2025-09-20,20592,129,35,431,12,24,106.71
2025-03-03,20546,128,42,335,96,88,197.4
2024-05-06,20325,133,14,109,99,65,28.05
2025-08-02,20507,111,46,109,78,63,156.63
2025-12-27,20446,121,12,131,83,89,27.31
2024-08-08,20037,127,24,311,63,36,226.04
2024-07-19,20229,109,21,111,53,82,80.25
2025-01-11,20388,133,39,340,86,45,203.29
2024-05-17,20521,103,34,149,45,36,43.29
2025-09-27,20442,123,5,360,60,94,128.22
2024-04-08,20305,145,11,143,62,92,242.57
2026-02-22,20318,106,1,494,8,96,239.1
2024-11-09,20186,118,5,220,43,100,68.95
2025-03-07,20225,124,4,158,19,50,29.38
2025-02-17,20486,121,23,222,94,97,35.42
2026-01-20,20594,141,23,184,44,81,223.08
2025-06-24,20238,148,48,210,70,63,217.38
2025-07-08,20431,105,39,277,81,43,12.8
2025-07-14,20235,104,29,489,21,46,237.54
2025-07-13,20303,120,50,17,58,95,242.75
2025-07-28,20581,108,47,3,9,99,19.36
2024-07-07,20322,127,36,160,45,78,112.38
2025-03-20,20536,101,35,470,67,22,67.32
2024-09-19,20492,111,12,299,15,40,208.97
2025-11-18,20242,140,47,181,10,87,145.73
2025-03-25,20233,102,39,426,45,82,134.25
2025-01-31,20461,142,37,74,26,31,57.4
2025-10-18,20595,144,35,9,3,73,26.49
2024-07-11,20157,108,30,81,46,94,101.03
2024-08-23,20184,105,15,384,23,83,181.69
2024-10-25,20217,108,9,80,83,69,15.97
2024-10-30,20213,102,25,313,20,26,215.28
2024-07-14,20257,114,35,58,83,32,20.72
2025-06-02,20070,148,29,263,14,80,36.28
2025-07-24,20417,125,44,215,84,56,197.27
2024-03-27,20224,101,29,309,73,97,223.98
2025-12-12,20107,131,44,294,76,67,138.96
2025-11-02,20217,112,6,27,1,69,157.26
2025-06-06,20484,124,20,159,14,32,215.76
2025-01-01,20554,105,37,3,60,57,235.81
2025-06-13,20424,129,11,158,57,25,242.17
2026-01-17,20063,127,39,235,36,67,223.69
2025-09-09,20219,138,10,75,10,40,37.82
2024-06-02,20473,148,45,288,34,22,85.83
2025-08-12,20071,120,42,68,69,56,102.36
2024-12-04,20302,102,35,205,46,29,63.85
2025-11-04,20200,123,12,431,21,49,221.02
2024-09-23,20361,123,34,328,35,90,30.32
2025-06-05,20330,101,47,309,46,96,108.95
2025-12-20,20187,112,9,496,53,24,83.14
2026-02-09,20060,122,11,43,51,34,189.03
2025-07-14,20496,108,10,155,90,47,156.54
2025-04-03,20152,149,14,93,62,45,182.53
2025-01-18,20449,147,34,399,7,82,6.7
2024-10-03,20065,118,7,99,95,69,193.79
2025-06-23,20166,128,5,219,100,89,237.04
2024-10-07,20426,143,8,26,100,58,183.46
2024-05-25,20027,128,9,475,2,38,122.78
2025-01-17,20007,131,10,62,68,30,90.95
2025-03-25,20566,126,38,469,25,87,170.29
2024-05-03,20390,132,19,373,83,66,38.59
2025-04-08,20035,115,34,146,71,27,163.8
2025-09-12,20420,130,42,136,22,22,190.6
2025-04-21,20368,148,19,421,55,92,84.83
2025-06-23,20257,105,29,133,46,55,102.89
2024-07-02,20379,120,4,198,86,88,171.14
2025-08-22,20589,114,6,66,88,28,34.76
2025-02-01,20375,111,38,4,42,39,30.77
2025-09-16,20247,137,27,223,37,55,157.95
2025-05-14,20175,117,11,238,84,79,23.64
2025-07-15,20217,142,4,44,41,84,196.42
2025-10-05,20464,142,7,222,74,70,179.76
2025-08-29,20078,138,17,374,80,70,34.39
2025-01-08,20124,139,44,464,25,49,89.71
2025-07-08,20305,106,46,240,43,25,180.41
2025-04-23,20494,130,15,275,42,97,122.32
2024-10-10,20146,118,48,240,6,28,235.45
2025-10-17,20314,149,22,464,34,93,217.3
2024-09-19,20261,111,44,133,54,77,225.65
2026-01-03,20595,147,35,262,45,94,91.25
2025-06-19,20109,136,12,279,25,61,188.9
2025-10-24,20598,106,38,266,79,87,113.31
2025-04-17,20293,135,26,302,63,42,117.31
2025-07-08,20285,112,27,105,52,20,157.57
2024-10-05,20449,132,6,296,70,46,164.33
2025-06-18,20539,100,26,363,44,33,81.56
2025-11-25,20408,107,22,477,73,41,238.9
2025-12-11,20293,124,20,333,75,30,165.42
2025-11-03,20279,125,13,278,25,99,71.75
2024-11-29,20318,146,37,342,45,56,99.72
2025-03-19,20006,114,45,87,78,86,204.2
2025-05-27,20527,120,40,169,82,53,88.4
2024-09-21,20429,108,28,337,76,99,185.49
2024-06-26,20216,135,2,130,24,84,57.65
2025-01-23,20294,113,4,265,55,27,239.22
2025-12-08,20283,102,36,6,72,96,158.33
2024-04-12,20303,117,33,485,90,55,204.02
2025-11-26,20275,141,43,281,16,54,68.47
2024-11-04,20530,144,25,319,31,54,172.33
2024-07-26,20138,147,41,181,52,67,168.4
2025-08-13,20181,119,38,228,88,73,213.94
2026-02-22,20188,134,16,401,21,40,119.28
2024-09-01,20100,123,37,166,8,64,248.53
2024-07-24,20400,113,9,253,84,50,54.96
2025-02-18,20015,149,37,44,11,83,103.59
2025-03-05,20131,125,7,409,2,79,89.05
2025-12-03,20250,102,8,70,55,35,94.11
2025-01-10,20592,131,9,471,4,72,161.03
2025-07-11,20582,100,34,184,38,95,105.74
2024-08-16,20555,148,23,116,14,24,184.33
2025-06-15,20451,141,32,179,17,20,99.14
2025-09-24,20114,144,36,119,87,36,186.87
2024-05-23,20348,146,45,402,5,66,52.06
2024-04-20,20342,133,28,267,62,66,103.86
2025-10-22,20154,113,11,450,37,66,105.54
2025-05-14,20383,139,49,486,76,37,71.98
2024-04-06,20179,146,35,4,59,29,22.52
2025-09-15,20403,105,14,157,65,22,34.52
2025-01-07,20088,122,33,444,86,64,202.16
2024-08-19,20167,110,34,234,4,20,203.43
2024-11-08,20080,140,27,308,9,78,191.56
2025-02-01,20417,129,27,149,0,68,34.26
2025-05-21,20591,128,50,338,0,56,30.99
2024-05-16,20270,124,18,313,63,38,21.98
2025-05-29,20573,148,47,347,64,22,140.71
2025-11-18,20194,107,5,47,39,38,181.99
2024-07-07,20316,109,33,88,49,53,210.93
2024-09-21,20074,106,25,15,23,81,50.52
2024-05-26,20062,117,19,436,84,70,9.7
2025-06-02,20308,111,25,97,55,33,150.45
2024-05-27,20232,117,37,357,3,92,27.98
2024-07-07,20247,147,38,11,5,38,195.38
2026-01-17,20246,145,10,283,35,74,152.32
2024-04-14,20098,132,13,390,10,60,20.58
2024-04-13,20092,106,25,38,53,21,24.93
2025-10-10,20530,132,3,309,100,26,65.95
2024-07-17,20486,120,3,134,62,31,62.2
2024-09-09,20206,103,44,87,8,29,177.64
2025-02-20,20302,103,8,189,71,30,39.13
2025-05-07,20450,123,26,321,77,96,27.4
2024-05-06,20526,137,40,272,69,76,242.74
2025-06-09,20196,125,17,264,15,35,132.75
2024-04-15,20506,124,34,72,1,49,193.48
2025-04-25,20259,124,16,112,99,86,151.19
2024-07-29,20092,133,17,9,54,83,195.8
2025-12-15,20310,143,8,491,10,32,200.3
2024-07-15,20252,144,37,18,78,44,127.65
2024-09-04,20002,116,48,52,70,100,13.88
2024-05-24,20220,104,22,395,71,75,214.93
2026-01-22,20330,122,41,100,70,62,213.78
2026-01-09,20074,149,21,10,31,24,160.93
2026-01-23,20509,136,30,88,4,72,151.56
2024-12-11,20120,118,48,22,1,73,120.11
2024-03-30,20117,133,21,409,47,90,11.84
2024-08-20,20505,103,35,362,88,65,197.97
2025-10-21,20094,147,29,155,24,26,40.16
2025-05-11,20454,132,50,45,13,29,96.95
2025-09-25,20572,100,45,28,77,24,199.71
2025-07-07,20536,108,5,115,31,100,169.02
2024-05-16,20001,136,1,164,19,39,148.62
2025-06-12,20568,104,22,220,81,58,188.02
2024-09-12,20183,100,28,437,94,84,87.32
2024-06-05,20031,145,5,275,56,98,170.7
2025-06-13,20010,117,40,40,56,84,115.34
2025-02-07,20573,128,7,240,89,48,226.11
2025-10-27,20349,127,32,192,6,82,206.21
2024-05-11,20591,103,48,152,4,35,164.62
2025-07-30,20312,117,20,462,36,62,143.17
2024-11-18,20563,145,37,44,91,99,241.61
2024-11-18,20303,139,43,78,48,63,28.21
2024-11-19,20073,126,38,250,50,30,130.26
2025-08-20,20585,114,41,484,9,91,223.84
2024-06-12,20355,143,37,181,66,54,65.87
2024-10-21,20217,109,9,282,6,74,243.94
2024-04-16,20383,145,3,14,95,64,145.35
2025-02-11,20354,130,30,346,9,62,38.45
2024-08-03,20409,140,46,386,53,88,76.37
2025-04-08,20418,142,47,89,76,46,171.69
2025-12-03,20374,118,14,55,73,85,71.88
2024-04-23,20558,118,37,400,70,75,223.47
2025-05-26,20417,109,39,497,45,74,29.51
2024-05-28,20534,102,18,145,50,80,76.58
2024-09-24,20257,127,48,456,43,54,109.95
2024-10-07,20092,116,28,247,38,89,151.45
2025-08-13,20208,146,6,124,28,76,73.46
2024-03-31,20178,118,35,32,86,83,37.67
2024-07-12,20595,129,3,39,16,60,58.84
2025-09-06,20508,143,42,55,27,73,40.68
2024-11-01,20149,138,8,295,37,74,235.0
2025-01-01,20541,106,36,70,90,52,22.96
2025-07-20,20058,149,50,169,1,35,215.48
2025-04-07,20349,117,33,306,38,79,26.51
2025-11-28,20550,115,44,109,85,67,71.35
2024-07-22,20592,145,7,138,11,54,109.6
2024-03-11,20001,119,31,160,87,55,87.86
2024-10-27,20345,124,2,179,67,20,121.6
2025-10-27,20258,139,3,352,7,32,87.83
2024-12-11,20511,114,42,68,98,44,163.54
2025-01-02,20036,127,17,476,55,82,174.66
2025-02-01,20480,142,34,26,45,54,11.79
2025-09-28,20101,133,12,260,85,61,136.68
2025-11-19,20382,114,45,333,32,60,116.16
2024-11-10,20419,127,31,159,13,84,20.76
2024-07-25,20557,137,12,265,17,91,128.69
2025-05-17,20324,110,23,468,93,23,144.66
2026-02-28,20111,109,9,191,32,34,180.19
2024-11-22,20321,118,28,97,45,46,108.54
2025-12-09,20344,143,42,18,44,69,20.47
2025-05-03,20560,107,12,72,75,58,218.33
2025-07-16,20530,125,1,326,12,90,60.23
2025-06-07,20018,148,30,215,7,45,47.33
2024-12-15,20583,117,2,343,5,85,62.23
2026-03-11,20134,148,13,216,99,49,145.62
2024-06-04,20457,134,2,315,94,66,210.25
2025-05-12,20452,146,33,274,91,59,118.74
2025-08-29,20286,104,45,262,75,96,193.59
2026-02-23,20384,128,19,216,20,60,125.13
2025-02-26,20092,146,13,457,52,70,38.0
2025-03-02,20400,113,9,406,76,28,32.58
2025-07-01,20559,115,50,385,76,74,19.74
2024-12-29,20441,135,23,114,45,95,52.74
2025-06-21,20449,101,31,211,46,86,161.48
2024-10-01,20594,104,42,318,71,53,15.42
2024-12-08,20458,140,45,245,56,87,103.46
2024-04-29,20478,121,29,126,28,33,89.24
2025-01-28,20592,103,14,380,94,41,32.42
2026-02-21,20440,124,27,155,58,54,32.16
2025-01-05,20325,149,37,322,66,47,173.4
2025-12-13,20147,101,9,28,9,90,231.69
2024-05-21,20090,137,38,445,32,60,170.99
2024-09-18,20309,149,24,364,94,39,151.45
2024-11-09,20389,128,15,101,78,81,178.85
2024-05-13,20251,129,29,29,56,40,151.29
2024-12-31,20017,131,17,276,15,83,19.47
2024-07-13,20038,120,20,178,52,83,205.54
2024-11-16,20440,131,8,356,17,99,182.95
2025-07-26,20380,125,20,263,28,38,208.74
2025-01-09,20494,109,34,75,85,72,12.0
2026-01-30,20047,130,18,20,40,59,112.54
2025-05-04,20363,114,4,223,39,26,116.0
2024-11-04,20149,104,18,202,7,22,106.38
2025-07-10,20207,130,29,499,89,47,232.81
2025-02-19,20053,126,48,307,76,87,216.77
2025-12-21,20127,149,5,407,4,75,160.08
2024-11-28,20090,103,29,383,24,23,169.75
2024-08-27,20006,118,37,58,3,61,17.68
2025-12-23,20108,125,21,273,14,51,78.44
2025-10-13,20221,139,50,391,38,47,135.0
2024-04-25,20537,103,26,406,27,62,95.62
2026-03-06,20432,142,36,277,62,73,96.99
2024-10-30,20467,113,48,50,79,45,52.3
2024-10-15,20426,149,17,250,8,20,62.83
2025-11-24,20273,108,46,211,90,75,145.06
2024-03-26,20209,105,28,117,13,99,37.77
2024-04-13,20356,129,25,33,99,70,164.45
2025-07-22,20418,105,41,64,72,45,151.88
2025-06-20,20365,147,42,278,23,88,135.96
2025-02-22,20094,115,20,171,78,38,216.48
2025-07-23,20046,140,35,80,99,21,166.06
2026-02-18,20051,128,35,102,18,36,101.53
2024-08-16,20198,138,34,272,56,74,46.55
2024-07-03,20190,143,20,198,51,53,157.01
2024-10-19,20367,125,16,224,58,66,247.69
2026-02-03,20244,117,14,216,82,62,20.74
2025-04-26,20413,137,8,400,58,83,185.84
2025-09-25,20023,120,49,423,86,41,103.56
2024-08-17,20441,139,49,33,9,50,29.35
2024-09-22,20114,145,8,22,40,73,174.41
2025-08-30,20448,141,46,162,73,36,90.6
2024-06-25,20194,125,31,355,50,88,138.94
2026-02-26,20379,106,6,500,38,69,62.15
2024-12-19,20278,132,29,314,2,30,120.82
2024-03-13,20435,100,2,180,5,82,223.34
2024-11-06,20347,120,13,83,57,86,206.42
2024-12-06,20030,108,5,318,11,86,147.92
2024-09-07,20005,144,23,99,72,20,81.17
2026-01-28,20548,112,12,41,2,49,31.63
2026-02-13,20119,109,5,497,87,46,93.88
2025-03-26,20461,135,50,70,80,92,179.21
2025-07-15,20292,109,5,67,64,58,38.37
2026-01-26,20276,138,37,239,24,52,202.49
2024-07-18,20086,141,1,71,69,30,101.45
2026-01-19,20258,142,21,325,65,85,102.26
2025-06-04,20220,143,48,95,81,36,182.5
2024-11-09,20577,125,48,479,43,72,99.54
2024-04-12,20306,111,28,241,34,77,51.0
2025-11-10,20005,139,30,133,29,40,138.57
2025-06-18,20054,147,43,381,60,60,21.68
2025-01-14,20005,128,43,458,59,74,149.78
2025-11-12,20230,100,33,79,75,83,23.81
2025-01-31,20561,115,1,24,16,99,82.91
2025-11-15,20175,149,8,135,3,25,159.66
2024-04-01,20349,123,34,363,20,71,183.96
2024-05-15,20002,121,42,404,96,21,195.36
2025-06-08,20320,118,1,375,74,31,165.55
2025-06-17,20537,123,27,254,55,88,190.05
2025-10-30,20277,129,1,159,78,45,165.83
2024-12-24,20352,135,25,19,63,83,34.47
2024-03-22,20553,127,33,188,28,72,236.2
2025-11-04,20075,103,46,246,67,67,114.42
2025-06-26,20362,109,24,276,30,29,182.21
2025-05-16,20149,106,36,51,91,21,170.36
2025-03-14,20113,104,16,186,39,32,130.96
2026-02-13,20140,149,16,420,18,85,156.69
2024-04-19,20364,142,14,57,45,62,135.75
2025-08-01,20029,107,31,359,81,66,42.89
2025-08-18,20007,107,18,77,63,77,35.45
2025-01-01,20441,124,8,284,89,36,158.17
2024-07-08,20151,126,13,223,13,28,82.39
2026-02-03,20363,149,30,265,34,96,109.57
2025-03-20,20353,114,38,145,83,63,52.23
2024-05-08,20381,118,13,493,42,54,221.61
2024-11-24,20121,132,37,31,0,67,187.81
2024-10-24,20187,104,14,429,74,93,208.94
2025-04-16,20352,130,4,363,17,71,86.03
2025-11-15,20185,133,45,440,10,93,229.8
2024-12-03,20224,143,48,27,79,34,133.65
2024-09-18,20440,138,36,129,51,89,212.21
2024-12-17,20263,123,44,239,91,34,240.96
2025-09-09,20223,129,17,466,7,63,155.27
2025-08-08,20230,121,23,166,16,77,189.65
2024-10-15,20224,112,4,211,88,53,114.07
2025-01-13,20243,145,20,361,91,58,104.95
2025-01-25,20467,127,20,78,3,75,26.2
2025-05-30,20305,149,14,452,90,66,78.62
2026-01-24,20548,123,42,429,5,56,89.57
2025-11-18,20565,149,38,376,47,96,82.58
2026-02-02,20066,100,46,202,79,88,164.02
2025-02-09,20336,149,15,437,56,22,90.18
2025-08-17,20525,118,19,17,69,28,29.02
2024-07-22,20275,127,26,179,57,68,111.83
2025-04-26,20395,129,24,171,84,45,114.56
2024-03-31,20103,123,24,234,76,91,244.17
2024-11-14,20384,126,32,321,100,60,146.03
2024-07-05,20051,110,45,313,4,31,164.5
2026-01-03,20359,133,23,332,43,25,15.38
2025-04-06,20378,121,20,432,43,96,183.19
2025-05-30,20059,108,32,18,6,91,84.69
2024-04-04,20585,101,3,256,93,27,137.88
2025-06-03,20147,103,7,345,82,30,106.85
2024-08-02,20243,110,11,221,13,89,59.52
2025-05-12,20367,105,30,67,26,79,237.18
2026-02-06,20126,118,15,458,41,35,172.48
2026-02-17,20000,103,25,289,1,89,167.09
2025-05-03,20526,103,26,326,18,68,200.62
2024-06-16,20251,147,27,108,45,39,182.94
2025-04-06,20270,106,12,484,93,24,56.77
2025-07-16,20351,112,16,216,41,26,158.79
2025-10-20,20013,125,26,348,90,21,120.93
2024-10-21,20103,130,23,49,52,91,209.92
2025-01-28,20498,118,44,201,85,67,131.56
2025-07-08,20420,122,3,343,74,85,105.76
2025-08-28,20562,108,21,295,21,70,246.22
2024-08-29,20262,148,35,332,54,36,157.55
2025-08-03,20325,123,36,336,19,92,18.18
2025-02-13,20330,135,19,156,73,34,21.66
2025-04-13,20293,103,48,253,16,44,177.45
2025-06-28,20203,147,17,492,7,37,56.94
2025-11-16,20442,134,11,477,43,20,211.4
2025-08-05,20050,120,13,5,21,99,137.58
2024-12-25,20577,125,25,419,14,71,152.36
2025-10-01,20510,100,31,163,42,81,19.59
2025-01-09,20039,135,36,207,69,73,176.18
2026-03-08,20430,118,3,282,79,62,28.67
2024-12-08,20487,100,9,329,86,37,73.15
2025-07-17,20313,136,21,389,37,96,169.46
2024-10-19,20382,125,27,30,72,76,184.38
2025-11-18,20035,145,19,276,83,20,109.02
2025-12-24,20008,135,36,101,23,71,212.05
2025-11-04,20412,147,7,440,68,66,73.0
2024-11-06,20558,137,46,424,65,64,138.95
2026-02-15,20260,149,29,163,74,100,71.49
2025-10-11,20249,133,46,239,44,88,232.09
2024-08-06,20473,141,49,2,41,20,175.6
2024-12-24,20580,132,17,132,93,86,184.07
2026-01-28,20075,129,34,26,29,85,237.2
2025-01-28,20586,141,3,460,26,94,192.64
2025-03-16,20229,148,20,88,65,47,208.87
2024-12-09,20256,114,39,360,8,90,210.02
2024-11-26,20314,103,28,409,0,75,63.18
2025-12-14,20490,147,49,171,50,59,228.49
2024-10-20,20443,109,21,141,79,52,133.72
2024-04-03,20560,149,34,246,54,40,136.46
2025-03-27,20415,120,26,269,32,27,70.28
2025-10-25,20574,101,29,217,89,51,79.36
2024-10-10,20034,149,16,417,76,77,109.95
2025-08-18,20298,113,5,408,63,21,22.07
2024-05-09,20236,145,41,65,82,87,110.3
2026-02-20,20047,147,35,21,73,91,152.31
2025-11-20,20541,113,10,252,65,31,180.03
2025-04-06,20418,126,11,431,43,39,128.3
2025-04-14,20354,118,35,174,66,95,190.66
2025-07-15,20419,146,47,471,90,50,106.97
2024-12-22,20357,142,44,81,46,82,148.22
2024-08-21,20307,149,18,401,44,41,125.9
2024-03-24,20115,116,21,78,17,73,76.61
2024-12-15,20468,126,36,204,4,84,39.55
2025-07-16,20275,121,21,293,10,80,142.69
2025-05-05,20299,124,38,486,11,71,214.21
2024-05-06,20265,134,25,257,14,65,164.26
2024-11-25,20075,107,40,244,44,59,238.19
2025-04-21,20244,132,50,89,64,55,113.05
2025-07-03,20351,107,23,396,69,73,10.22
2025-02-06,20169,110,34,425,14,31,211.81
2024-12-02,20599,121,6,74,48,30,51.3
2024-12-02,20117,120,8,227,90,49,91.9
2025-11-01,20086,147,15,446,44,79,159.91
2024-12-26,20341,130,4,43,75,59,83.39
2024-09-19,20538,115,18,271,36,73,148.97
2024-05-29,20584,136,28,207,86,45,59.16
2025-11-27,20273,136,24,312,97,31,175.99
2024-06-16,20483,127,24,99,26,93,81.65
2026-01-11,20526,103,1,286,27,64,33.54
2024-05-29,20160,116,21,411,3,81,35.87
2025-03-18,20144,111,21,84,11,58,202.65
2024-07-19,20143,149,28,478,38,74,131.84
2025-07-02,20523,142,25,150,50,20,163.4
2025-04-02,20114,130,12,498,33,75,47.78
2025-06-23,20239,101,22,303,18,22,170.69
2024-09-20,20085,135,10,52,94,40,18.41
2024-03-25,20367,112,4,391,66,48,69.92
2025-06-12,20161,108,8,139,53,29,244.47
2026-02-02,20135,139,2,233,2,34,237.14
2025-03-18,20513,133,21,50,94,71,216.7
2024-05-27,20107,130,41,429,36,77,60.99
2024-08-14,20115,142,45,268,83,51,78.6
2025-10-12,20363,139,17,163,87,33,215.62
2024-07-30,20129,106,43,355,43,77,124.37
2025-05-29,20394,147,9,115,43,31,223.59
2025-08-18,20043,146,39,495,62,20,196.01
2024-06-22,20120,109,13,99,71,84,120.2
2024-12-11,20407,136,24,419,47,84,35.74
2024-11-24,20471,114,45,182,89,21,189.58
2025-09-22,20318,112,18,48,98,95,175.78
2025-09-11,20020,109,17,482,80,93,11.01
2024-10-21,20297,149,25,257,5,46,146.89
